customer_uid,split,recency,history,history_log1p,mens,womens,newbie,mw_count,bought_both,zip_code,channel,history_segment,history_segment_ord,treatment_arm,T,T_mens,T_womens,visit,conversion,spend
6542,train,10,76.38,4.348728349272367,0,1,0,1,0,Rural,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
6543,train,3,41.45,3.7483269127573564,1,0,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6544,test,10,51.39,3.9587157334201284,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6545,train,10,85.95,4.465333240800292,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6546,test,3,847.96,6.744012070949375,1,1,1,2,1,Suburban,Phone,"6) $750 - $1,000",6,womens_email,1,0,1,0,0,0.0
6547,train,3,45.05,3.829727762701316,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
6548,test,7,29.99,3.433664571799657,0,1,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6549,test,3,499.42,6.2154477458196355,1,1,1,2,1,Suburban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,1,0,0.0
6550,train,5,700.75,6.553577215241992,0,1,1,1,0,Suburban,Web,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
6551,train,1,300.55,5.708935839896996,1,0,0,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6552,train,1,134.21,4.906829125370667,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
6553,test,1,29.99,3.433664571799657,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6554,train,9,254.64,5.543770204782081,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,1,0,0.0
6555,test,2,29.99,3.433664571799657,1,0,1,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6556,train,10,138.84,4.940498911907225,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6557,train,2,416.4,6.0340449946431,0,1,1,1,0,Suburban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
6558,train,4,432.01,6.070760822424034,0,1,0,1,0,Urban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
6559,train,10,277.84,5.630638140618198,1,0,1,1,0,Urban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
6560,train,7,632.76,6.451670333873606,0,1,1,1,0,Urban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
6561,train,6,61.35,4.132763672126045,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6562,train,2,179.81,5.197446756163062,1,0,1,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6563,test,4,240.76,5.48794549852443,1,0,0,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6564,train,4,346.42,5.850534422673777,1,1,0,2,1,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6565,train,1,453.78,6.119813785535645,0,1,0,1,0,Rural,Multichannel,4) $350 - $500,4,womens_email,1,0,1,1,0,0.0
6566,train,4,222.86,5.411020856461121,0,1,1,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6567,train,12,29.99,3.433664571799657,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6568,test,9,128.33,4.862367277427153,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6569,test,8,29.99,3.433664571799657,1,0,0,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6570,train,2,798.28,6.683711322424763,1,0,1,1,0,Urban,Multichannel,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
6571,test,5,343.59,5.842355304520125,0,1,0,1,0,Urban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6572,test,3,50.86,3.9485477801105184,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6573,train,7,128.44,4.863217453310182,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6574,train,9,126.59,4.848821997933652,1,0,1,1,0,Suburban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6575,train,5,372.44,5.922757349098191,0,1,0,1,0,Suburban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
6576,train,6,344.93,5.846236442451135,1,1,0,2,1,Rural,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6577,train,1,595.19,6.390559408208303,0,1,1,1,0,Urban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
6578,train,4,83.47,4.436396441739405,0,1,1,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6579,train,7,149.22,5.0121008862578655,1,0,1,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6580,test,10,37.75,3.657130755799356,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
6581,train,2,81.59,4.413888607822626,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,1,0,0.0
6582,train,10,208.38,5.344150782891209,1,1,0,2,1,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
6583,train,6,43.72,3.8004208288468435,0,1,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6584,train,10,87.82,4.486611849863956,1,0,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6585,train,3,101.01,4.625070847694428,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6586,train,4,221.5,5.404927101606295,0,1,1,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6587,train,9,93.22,4.545632473271895,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,1,0,0.0
6588,train,6,993.25,6.9019886840878,1,0,1,1,0,Suburban,Phone,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
6589,test,5,60.16,4.113493381060861,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6590,train,3,161.5,5.090678001769792,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6591,train,2,402.6,6.000424288479454,1,0,0,1,0,Suburban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
6592,train,9,29.99,3.433664571799657,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6593,train,7,120.09,4.796534070766275,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6594,train,2,277.01,5.627657084266709,1,1,1,2,1,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6595,train,10,145.74,4.9886623132858485,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6596,train,1,63.4,4.165113633110308,1,0,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6597,train,2,231.66,5.44957816038862,1,1,1,2,1,Urban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
6598,train,1,409.16,6.016547327475445,0,1,0,1,0,Urban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
6599,train,12,166.94,5.1236067727554175,0,1,0,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,1,0,0.0
6600,test,2,180.41,5.2007596629532316,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6601,train,1,226.35,5.426490680271019,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6602,test,1,422.67,6.048954850311007,1,0,0,1,0,Suburban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
6603,test,10,125.91,4.843478173822073,0,1,1,1,0,Rural,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
6604,test,9,399.63,5.993038308096273,1,0,0,1,0,Rural,Phone,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
6605,train,7,294.14,5.687449820035304,1,0,1,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6606,train,6,36.26,3.6179203651734424,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6607,train,10,66.17,4.207226719278773,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6608,train,10,29.99,3.433664571799657,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6609,train,11,206.58,5.335516807537143,0,1,0,1,0,Rural,Phone,3) $200 - $350,3,womens_email,1,0,1,1,0,0.0
6610,train,11,79.65,4.390118804571218,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6611,train,4,45.4,3.8372994592322094,1,0,1,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6612,train,9,133.49,4.9014898468354575,1,0,1,1,0,Rural,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6613,train,2,440.09,6.089248936257675,0,1,0,1,0,Urban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
6614,train,3,29.99,3.433664571799657,1,0,1,1,0,Rural,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
6615,test,8,185.71,5.2295566109772444,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6616,train,2,171.29,5.149179103544315,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6617,train,11,242.29,5.49425414742403,1,0,0,1,0,Rural,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
6618,train,4,178.82,5.191956350556627,1,0,0,1,0,Rural,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
6619,test,5,182.1,5.210032451680465,0,1,0,1,0,Rural,Web,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
6620,train,1,209.35,5.34877281003653,1,0,0,1,0,Rural,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
6621,test,2,29.99,3.433664571799657,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
6622,train,3,231.23,5.447728259884732,1,0,1,1,0,Urban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6623,test,9,119.48,4.791483764051583,1,0,0,1,0,Rural,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6624,train,12,29.99,3.433664571799657,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6625,train,5,186.02,5.231215563007301,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6626,train,1,68.1,4.235554730773624,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,1,0,0.0
6627,train,8,37.25,3.644143560272545,1,0,1,1,0,Rural,Web,1) $0 - $100,1,womens_email,1,0,1,1,0,0.0
6628,train,11,576.21,6.358206151766964,1,0,1,1,0,Urban,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
6629,train,5,130.78,4.8811338654856735,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
6630,train,9,164.87,5.111204349017951,0,1,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6631,train,7,58.91,4.0928434360958335,0,1,1,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6632,test,9,129.57,4.871909481419947,1,0,1,1,0,Rural,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6633,test,3,29.99,3.433664571799657,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6634,test,1,291.76,5.679353160733027,1,1,0,2,1,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6635,train,2,147.0,4.997212273764115,0,1,1,1,0,Rural,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6636,test,3,118.08,4.779795536147575,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6637,test,3,97.57,4.590766955677347,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6638,train,5,396.88,5.986150452284213,0,1,0,1,0,Rural,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
6639,test,10,356.84,5.880085959124592,1,1,1,2,1,Suburban,Phone,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
6640,train,12,38.47,3.675540889674756,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
6641,train,3,1218.04,7.105818942724699,0,1,1,1,0,Urban,Web,"7) $1,000 +",7,control,0,0,0,0,0,0.0
6642,test,3,33.91,3.5527733211169448,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6643,train,6,443.6,6.097175001530096,0,1,0,1,0,Suburban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
6644,train,10,48.48,3.901568547524287,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
6645,train,6,324.42,5.785116655711173,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6646,train,6,620.79,6.432602415153742,1,0,1,1,0,Urban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
6647,train,10,36.49,3.6240742307478206,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6648,test,3,398.12,5.989262123552782,1,1,0,2,1,Urban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
6649,train,4,91.1,4.522874943261261,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6650,test,9,168.72,5.134150020334124,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6651,train,2,161.28,5.089323238338246,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6652,train,5,94.27,4.556714965718688,1,0,1,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6653,train,2,245.99,5.509347849978444,0,1,1,1,0,Rural,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
6654,train,5,79.78,4.391729410135267,0,1,0,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,1,0,0.0
6655,train,2,222.78,5.410663426379575,1,0,1,1,0,Suburban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
6656,train,3,389.62,5.967735220408745,0,1,0,1,0,Suburban,Phone,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
6657,train,1,243.73,5.5001555620349105,1,0,0,1,0,Rural,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6658,train,12,31.37,3.477232067938153,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6659,test,4,194.26,5.274332003797525,0,1,0,1,0,Rural,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6660,train,6,241.08,5.489268250040046,1,1,0,2,1,Urban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6661,test,12,89.98,4.510639702141858,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6662,train,7,107.9,4.690430029938915,1,0,1,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6663,test,8,189.2,5.24807615011129,0,1,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6664,train,10,307.94,5.733147083286105,1,1,0,2,1,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6665,train,1,1232.97,7.117991892986668,0,1,1,1,0,Rural,Multichannel,"7) $1,000 +",7,control,0,0,0,0,0,0.0
6666,train,3,105.8,4.6709579265260945,1,0,1,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6667,train,11,311.82,5.745627945246095,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,1,0,0.0
6668,train,2,233.06,5.45557749274662,0,1,0,1,0,Urban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6669,train,4,34.86,3.5796224681769866,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6670,test,9,200.99,5.308218191225299,1,0,1,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
6671,train,7,373.04,5.924362743567246,1,0,1,1,0,Urban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
6672,test,9,206.86,5.336864776160276,0,1,1,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6673,train,5,156.13,5.0570734882020405,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6674,train,4,29.99,3.433664571799657,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6675,train,4,508.65,6.233724215614422,1,0,1,1,0,Suburban,Web,5) $500 - $750,5,control,0,0,0,0,0,0.0
6676,train,4,200.5,5.305789381386738,1,0,1,1,0,Rural,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
6677,train,8,230.79,5.4458317893365855,0,1,0,1,0,Urban,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
6678,test,10,50.78,3.947003974323392,0,1,0,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6679,train,2,284.9,5.655642099328266,0,1,1,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
6680,train,9,664.73,6.500884182935995,1,0,1,1,0,Suburban,Multichannel,5) $500 - $750,5,mens_email,1,1,0,1,1,83.3
6681,test,7,62.46,4.150409786155049,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6682,train,8,50.68,3.945070859474346,0,1,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6683,test,9,79.33,4.386143150185721,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6684,train,5,126.85,4.850857701737196,1,0,1,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6685,train,3,638.76,6.461093106023634,1,0,1,1,0,Suburban,Multichannel,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
6686,train,2,290.28,5.674285003867178,1,0,0,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6687,train,10,342.36,5.838779459442334,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6688,train,10,105.94,4.672267929520586,0,1,0,1,0,Rural,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
6689,test,1,57.1,4.062165663857866,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6690,train,4,227.75,5.432629704155631,0,1,1,1,0,Rural,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6691,train,1,480.84,6.177612108735466,1,0,0,1,0,Rural,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
6692,train,1,641.49,6.465351252445917,0,1,1,1,0,Urban,Web,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
6693,train,10,35.15,3.5876769486047735,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6694,test,6,142.84,4.96870157072331,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
6695,train,6,29.99,3.433664571799657,1,0,0,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,1,0,0.0
6696,test,5,33.45,3.539508997459668,1,0,1,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6697,train,6,328.32,5.797029922430225,1,0,1,1,0,Urban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
6698,train,9,76.48,4.350019838538795,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6699,test,1,719.93,6.580542045193024,0,1,1,1,0,Urban,Phone,5) $500 - $750,5,control,0,0,0,0,0,0.0
6700,train,4,123.06,4.820765319544972,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6701,train,10,847.34,6.743281498831804,1,0,1,1,0,Urban,Phone,"6) $750 - $1,000",6,mens_email,1,1,0,1,0,0.0
6702,train,3,29.99,3.433664571799657,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6703,train,11,29.99,3.433664571799657,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
6704,train,10,29.99,3.433664571799657,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
6705,train,7,271.09,5.606132893919445,1,0,1,1,0,Rural,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6706,test,2,207.73,5.341041550757815,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6707,train,12,166.34,5.120027670867453,0,1,0,1,0,Rural,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6708,test,7,361.96,5.894292635355709,0,1,1,1,0,Urban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
6709,train,6,291.5,5.678464666671911,0,1,0,1,0,Suburban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6710,train,5,302.55,5.715546341576443,1,1,1,2,1,Urban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
6711,train,7,86.13,4.467401256243195,0,1,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6712,train,3,170.73,5.145923475995771,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,mens_email,1,1,0,1,0,0.0
6713,test,3,104.16,4.655482999861681,0,1,1,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6714,train,8,29.99,3.433664571799657,0,1,0,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
6715,train,1,192.69,5.266258942854148,1,0,0,1,0,Rural,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6716,train,11,201.25,5.309504555938601,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6717,train,5,944.4,6.8516081183591355,0,1,1,1,0,Suburban,Multichannel,"6) $750 - $1,000",6,mens_email,1,1,0,1,0,0.0
6718,train,7,108.17,4.6929063002921785,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6719,train,8,29.99,3.433664571799657,0,1,1,1,0,Rural,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6720,test,6,63.22,4.162314688661368,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6721,test,2,147.49,5.00051761590797,1,0,0,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6722,train,9,191.35,5.259316629198304,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
6723,train,1,145.87,4.989547841765771,1,0,0,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6724,train,2,385.24,5.956458937909167,0,1,0,1,0,Suburban,Web,4) $350 - $500,4,control,0,0,0,0,0,0.0
6725,train,9,502.25,6.221087064519901,0,1,1,1,0,Rural,Web,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
6726,train,10,109.59,4.705829669087269,0,1,1,1,0,Rural,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6727,train,11,205.97,5.332573855226127,0,1,1,1,0,Urban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
6728,train,12,29.99,3.433664571799657,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6729,train,4,559.71,6.329203837819883,1,0,1,1,0,Suburban,Web,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
6730,train,5,323.97,5.783732870376813,0,1,0,1,0,Urban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6731,test,1,58.5,4.085976312551584,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6732,train,10,722.22,6.583713463562835,1,0,1,1,0,Suburban,Phone,5) $500 - $750,5,control,0,0,0,0,0,0.0
6733,train,7,326.89,5.792678186282782,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
6734,test,11,144.12,4.977560986366827,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
6735,train,9,32.02,3.497113438491982,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6736,train,10,80.03,4.394819456472634,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
6737,train,8,249.14,5.522020761120761,1,0,0,1,0,Urban,Web,3) $200 - $350,3,control,0,0,0,1,0,0.0
6738,train,10,164.34,5.108003959824529,1,0,1,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
6739,train,3,107.39,4.685735833827659,0,1,1,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6740,test,4,255.18,5.54588032240299,0,1,0,1,0,Rural,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
6741,train,11,417.16,6.035864134404666,0,1,0,1,0,Suburban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
6742,train,3,243.72,5.500114699842648,1,0,1,1,0,Suburban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
6743,train,9,339.97,5.831794496873765,1,0,0,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
6744,train,2,127.51,4.85600672231905,1,0,0,1,0,Rural,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
6745,train,5,38.1,3.66612246699132,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6746,train,11,327.15,5.793470820919731,1,0,0,1,0,Rural,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
6747,train,3,94.57,4.559858963278089,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
6748,train,9,180.54,5.201476015098481,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
6749,train,1,275.15,5.620944196347197,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
6750,train,9,247.25,5.514436302925282,0,1,0,1,0,Urban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
